id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1269413709874692101,1269410307761455109,1591486787000,2020-06-06,20:39:47,-0300,43840011,jewelbarnettphd,"Jewel Barnett, Ph.D.",,For me it was the fact that a lot of the writing is trash.,en,['digitalhistory_'],[],[],0,0,0,[],[],https://twitter.com/jewelbarnettphd/status/1269413709874692101,False,,0,,,,,,,"[{'user_id': '43840011', 'username': 'jewelbarnettphd'}, {'user_id': '933342822', 'username': 'DigitalHistory_'}]",,,,
1269406732029169666,1269324016654794752,1591485124000,2020-06-06,20:12:04,-0300,106706539,yaelschacher,Yael Schacher,,Thanks!,en,"['kangborderlaw', 'guprofbc', 'ithacamcg', 'bethlewwilliams', 'thegingerprof', 'claireadida', 'cg_chiaragalli', 'cacayne', 'digitalhistory_']",[],[],0,0,2,[],[],https://twitter.com/YaelSchacher/status/1269406732029169666,False,,0,,,,,,,"[{'user_id': '106706539', 'username': 'YaelSchacher'}, {'user_id': '856356116317388801', 'username': 'kangborderlaw'}, {'user_id': '755922229720936448', 'username': 'guprofbc'}, {'user_id': '2982055847', 'username': 'ithacamcg'}, {'user_id': '795105790835179520', 'username': 'BethLewWilliams'}, {'user_id': '1151910463392964609', 'username': 'TheGingerProf'}, {'user_id': '323564484', 'username': 'ClaireAdida'}, {'user_id': '843906590918950912', 'username': 'CG_ChiaraGalli'}, {'user_id': '3092742687', 'username': 'cacayne'}, {'user_id': '933342822', 'username': 'DigitalHistory_'}]",,,,
1269404800602353664,1269324016654794752,1591484663000,2020-06-06,20:04:23,-0300,323564484,claireadida,Claire Adida,,Thank you!,en,"['kangborderlaw', 'guprofbc', 'yaelschacher', 'ithacamcg', 'bethlewwilliams', 'thegingerprof', 'cg_chiaragalli', 'cacayne', 'digitalhistory_']",[],[],0,0,2,[],[],https://twitter.com/ClaireAdida/status/1269404800602353664,False,,0,,,,,,,"[{'user_id': '323564484', 'username': 'ClaireAdida'}, {'user_id': '856356116317388801', 'username': 'kangborderlaw'}, {'user_id': '755922229720936448', 'username': 'guprofbc'}, {'user_id': '106706539', 'username': 'YaelSchacher'}, {'user_id': '2982055847', 'username': 'ithacamcg'}, {'user_id': '795105790835179520', 'username': 'BethLewWilliams'}, {'user_id': '1151910463392964609', 'username': 'TheGingerProf'}, {'user_id': '843906590918950912', 'username': 'CG_ChiaraGalli'}, {'user_id': '3092742687', 'username': 'cacayne'}, {'user_id': '933342822', 'username': 'DigitalHistory_'}]",,,,
1269403943207133184,1269403943207133184,1591484459000,2020-06-06,20:00:59,-0300,395483950,craigperrier,Craig Perrier,,#globalushistory FREE Resource-US History in Global Context  http://globalushistory.edublogs.org  New items in the Civil Rights module on global reactions to George Floyd’s death   #sschat #APUSH @historyed @AHAhistorians #globaled #digitalhistory #IBHOA @ncss @NHCEducation pic.twitter.com/9F7pUxk381,en,"['historyed', 'ahahistorians', 'ncss', 'nhceducation']",['http://globalushistory.edublogs.org'],"['https://pbs.twimg.com/media/EZ3UKAWWAAAyD2g.jpg', 'https://pbs.twimg.com/media/EZ3UKASXQAI3-cz.jpg', 'https://pbs.twimg.com/media/EZ3UKAUXgAAc_FO.jpg']",0,4,4,"['#globalushistory', '#sschat', '#apush', '#globaled', '#digitalhistory', '#ibhoa']",[],https://twitter.com/CraigPerrier/status/1269403943207133184,False,,0,,,,,,,"[{'user_id': '395483950', 'username': 'CraigPerrier'}, {'user_id': '28187877', 'username': 'historyed'}, {'user_id': '76944176', 'username': 'AHAhistorians'}, {'user_id': '27128056', 'username': 'ncss'}, {'user_id': '175052298', 'username': 'NHCEducation'}]",,,,
1269383538660511746,1269383538660511746,1591479594000,2020-06-06,18:39:54,-0300,3196811934,historyherring,Alison Herring,,"Travis Shaw of @JSMHeritageArea hosted Dr. George Oberle (@goberle)  and Dr. Cynthia Kierner from George Mason University where they discussed the Mason Family Papers and a #digitalhistory project. This was fascinating! #Twitterstorians
 https://www.facebook.com/MosbyHeritageArea/videos/3215929695105950/?__tn__=kC-R&eid=ARCNJISYvjateOMjvy9qr5mYYdbddd-_HPO_Z8FfCsgNb4tVfsyW6thZEqo0w0iNWj9a4WWd3aY-xagV&hc_ref=ARSL6e7DTRTNHx5Q5XmJ2A1SRQyK3oH-On33J8gbVBVopjfjeBbSTQX9m9D1MrxMw7k&__xts__[0]=68.ARAFGW9_MpaxVvIsUZqLr5Ov13og993Sanar0SVqKsB1dmRmo-XZ53BDwvRREt12-__VY54zRlkLbpY1dmA5DODKKTHXcmH79SOYbWHAkV4Ggh8_xXBsXe6EKtJZkC-3NWMQUshqW_tvrndKBTewMXQXdpNZjmkmqs--nS1xU7FCSMFCEFgztIOCK3ro5VpcCVYUc9OQwHyLuyE2qgNrNh50IT-5-AOZCXZbom481x5t7jUUlYt2GRyBa3_vKfxU5PVGmFMxytJBYAw1_U83PJ_YZY05goDilXwaO1gVeh17W_4c_DBXhXUsototR2QkEL0NavxNwWuYpmNOiJK-E6QcPIHPzR-wgx42Fg … pic.twitter.com/ge1LVe9Zqa",en,['goberle'],['https://www.facebook.com/MosbyHeritageArea/videos/3215929695105950/?__tn__=kC-R&eid=ARCNJISYvjateOMjvy9qr5mYYdbddd-_HPO_Z8FfCsgNb4tVfsyW6thZEqo0w0iNWj9a4WWd3aY-xagV&hc_ref=ARSL6e7DTRTNHx5Q5XmJ2A1SRQyK3oH-On33J8gbVBVopjfjeBbSTQX9m9D1MrxMw7k&__xts__[0]=68.ARAFGW9_MpaxVvIsUZqLr5Ov13og993Sanar0SVqKsB1dmRmo-XZ53BDwvRREt12-__VY54zRlkLbpY1dmA5DODKKTHXcmH79SOYbWHAkV4Ggh8_xXBsXe6EKtJZkC-3NWMQUshqW_tvrndKBTewMXQXdpNZjmkmqs--nS1xU7FCSMFCEFgztIOCK3ro5VpcCVYUc9OQwHyLuyE2qgNrNh50IT-5-AOZCXZbom481x5t7jUUlYt2GRyBa3_vKfxU5PVGmFMxytJBYAw1_U83PJ_YZY05goDilXwaO1gVeh17W_4c_DBXhXUsototR2QkEL0NavxNwWuYpmNOiJK-E6QcPIHPzR-wgx42Fg'],['https://pbs.twimg.com/media/EZ2_ofFWAAA3rtK.png'],0,0,2,"['#digitalhistory', '#twitterstorians']",[],https://twitter.com/HistoryHerring/status/1269383538660511746,False,,0,,,,,,,"[{'user_id': '3196811934', 'username': 'HistoryHerring'}, {'user_id': '56983681', 'username': 'goberle'}]",,,,
1291041539007877127,1291041539007877127,1596643263000,2020-08-05,13:01:03,-0300,45083460,petrobras,Petrobras,,"Concluímos a transferência das fábricas de fertilizantes nitrogenados da Bahia (Fafen-BA) e de Sergipe (Fafen-SE) para a Proquigel Química via arrendamento. Isso permitirá que as fábricas retomem sua operação sob nova direção, gerando novos empregos e atraindo investimentos. pic.twitter.com/FtCGduFldK",pt,[],[],['https://pbs.twimg.com/media/EeqzXMXWkAE3ZpP.jpg'],7,31,203,[],[],https://twitter.com/petrobras/status/1291041539007877127,False,,0,,,,,,,"[{'user_id': '45083460', 'username': 'petrobras'}]",,,,
1269376627093524480,1269340108072902656,1591477946000,2020-06-06,18:12:26,-0300,82365835,olschoolmedia,Marv Daniels,,😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄,und,"['eugene_scott', 'digitalhistory_']",[],[],0,0,0,[],[],https://twitter.com/OlSchoolMedia/status/1269376627093524480,False,,0,,,,,,,"[{'user_id': '82365835', 'username': 'OlSchoolMedia'}, {'user_id': '315331161', 'username': 'Eugene_Scott'}, {'user_id': '933342822', 'username': 'DigitalHistory_'}]",,,,
1269375919245766656,1269357552854327296,1591477777000,2020-06-06,18:09:37,-0300,2990194243,12oclockhigh,Getalife,,"Don’t you love Trumps digital history? 

For every tweet he makes, I can retweet his past misguided takes.  pic.twitter.com/z8IGeX5kqa",en,"['omnis00854131', 'glamelegance', 'realdonaldtrump']",[],[],0,0,2,[],[],https://twitter.com/12oclockhigh/status/1269375919245766656,False,,1,,,,,,,"[{'user_id': '2990194243', 'username': '12oclockhigh'}, {'user_id': '1012435662954364928', 'username': 'Omnis00854131'}, {'user_id': '36807657', 'username': 'glamelegance'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1269364999346143232,1269324016654794752,1591475174000,2020-06-06,17:26:14,-0300,2982055847,ithacamcg,Maria Cristina Garcia,,"Thank you, Debbie.",en,"['kangborderlaw', 'guprofbc', 'yaelschacher', 'bethlewwilliams', 'thegingerprof', 'claireadida', 'cg_chiaragalli', 'cacayne', 'digitalhistory_']",[],[],0,0,2,[],[],https://twitter.com/ithacamcg/status/1269364999346143232,False,,0,,,,,,,"[{'user_id': '2982055847', 'username': 'ithacamcg'}, {'user_id': '856356116317388801', 'username': 'kangborderlaw'}, {'user_id': '755922229720936448', 'username': 'guprofbc'}, {'user_id': '106706539', 'username': 'YaelSchacher'}, {'user_id': '795105790835179520', 'username': 'BethLewWilliams'}, {'user_id': '1151910463392964609', 'username': 'TheGingerProf'}, {'user_id': '323564484', 'username': 'ClaireAdida'}, {'user_id': '843906590918950912', 'username': 'CG_ChiaraGalli'}, {'user_id': '3092742687', 'username': 'cacayne'}, {'user_id': '933342822', 'username': 'DigitalHistory_'}]",,,,
1269361680179494918,1269342997092671488,1591474382000,2020-06-06,17:13:02,-0300,963013747,l_ostwinkle,Lillie Ostwinkle,,"Oh no! I mean, Winona will always be my Jo, but I wanted it to be good. Should I still watch it?",en,"['quirkyjennio', 'digitalhistory_']",[],[],1,0,0,[],[],https://twitter.com/l_ostwinkle/status/1269361680179494918,False,,0,,,,,,,"[{'user_id': '963013747', 'username': 'l_ostwinkle'}, {'user_id': '19907181', 'username': 'quirkyjennio'}, {'user_id': '933342822', 'username': 'DigitalHistory_'}]",,,,
1269355309153136640,1269311326444273668,1591472863000,2020-06-06,16:47:43,-0300,370409195,ultra_violet13,Uv13 #WearaMask #BLM,,Goggles are also good to protect you from virus. Just make sure you have a way to deal with them if they fog up or it’s hot and sweaty (make this noob mistake and it was not fun).,en,['digitalhistory_'],[],[],0,0,0,[],[],https://twitter.com/ultra_violet13/status/1269355309153136640,False,,0,,,,,,,"[{'user_id': '370409195', 'username': 'ultra_violet13'}, {'user_id': '933342822', 'username': 'DigitalHistory_'}]",,,,
1269353101758259205,1269353101758259205,1591472337000,2020-06-06,16:38:57,-0300,1611951170,themanasource,Wedge,,"When the digital history books need evidence of what caused the second wave of COVID in America, here ya go.  https://twitter.com/ArashMarkazi/status/1269169419998990336 …",en,[],['https://twitter.com/ArashMarkazi/status/1269169419998990336'],[],14,15,160,[],[],https://twitter.com/TheManaSource/status/1269353101758259205,False,https://twitter.com/ArashMarkazi/status/1269169419998990336,0,,,,,,,"[{'user_id': '1611951170', 'username': 'TheManaSource'}]",,,,
1269349227223756803,1269349227223756803,1591471413000,2020-06-06,16:23:33,-0300,102969620,soccerpolitics,Laurent Dubois,,This is a fabulous digital history:  https://twitter.com/loumoore12/status/1269056545062563841 …,en,[],['https://twitter.com/loumoore12/status/1269056545062563841'],[],0,6,10,[],[],https://twitter.com/Soccerpolitics/status/1269349227223756803,False,https://twitter.com/loumoore12/status/1269056545062563841,0,,,,,,,"[{'user_id': '102969620', 'username': 'Soccerpolitics'}]",,,,
1269344568849375233,1269342997092671488,1591470303000,2020-06-06,16:05:03,-0300,933342822,digitalhistory_,DigitalHistory_,,....are you reading or watching?,en,['quirkyjennio'],[],[],1,0,0,[],[],https://twitter.com/DigitalHistory_/status/1269344568849375233,False,,0,,,,,,,"[{'user_id': '933342822', 'username': 'DigitalHistory_'}, {'user_id': '19907181', 'username': 'quirkyjennio'}]",,,,
